title; text; author
Spirits Of Ancient Egypt; You're My Baby And I Love You||You Can Take A Pound Of Love||And Cook It In The Stew . . . . .||When You've Finished Doing That||I Know What You'll Want To Do||'Cos You're My Baby And I Love You||I'm Your Baby -- Do You Love Me?||I Can Drive A Cadillac||Across The Irish Sea||But When I've Finished Doing That||I Know Where I'll Want To Be||'Cos I'm Your Baby, And You Love Me.||Spirits Of Ancient Egypt||Shadows Of Ancient Rome||Spirits Of Ancient Egypt||Hung On The Telly||Hung On The Telly||Hung On The Telephone . . . .||You're My Baby, I Know You Know||You Could Sell An Elevator||To Geronimo||And When You've Finished Doing That||I Know Where You'll Want To Go||'Cos You're My Baby, I Know You Know||Spirits Of Ancient Egypt||Echoes Of Sunken Spain||Spirits Of Ancient Egypt||Hung On The 'Phone||A-Hung On The 'Phone||A-Hung On The 'Phone||. . . . . Again . . . . .||; 0
Medicine Jar; What's Wrong With You?||I Wish I Knew||You Say Time And Tell||I Hope That's True||There's More To Life Than Blues And Reds||I Say, I Know How You Feel,||Now Your Friends Are Dead.||Dead On Your Feet, You Won't Get Far||If You Keep On Sticking Your Hand||In The Medicine Jar.||Now Don't Give Up||Whatever You Do||You Say Time Will Tell||I Hope That's True||If You Go Down And Lose Your Head||I Say, I Know How You Feel||Now Your Friends Are Dead.||Dead On Your Feet, You Won't Get Far||If You Keep On Sticking Your Hand||In The Medicine Jar.||Dead On Your Feet . . . . .||What Can I Do?||I Can't Let Go||You Say Time Will Heal||But Very Slow||So Don't Forget The Things You Said||I Say I Know How You Feel||Now Your Friends Are Dead.||Dead On Your Feet, You Won't Get Far||If You Keep On Sticking Your Hand||In The Medicine Jar.||; 0
Maybe I'm Amazed; baby, i'm amazed at the way you love me all the time,||and maybe i'm afraid of the way i leave you.||maybe i'm amazed at the way you pulled me out of time,||you hung me on the line.||maybe i'm amazed at the way i really need you.||baby, i'm a man, maybe i'm a lonely man||who's in the middle of something||that he doesn't really understand.||baby, i'm a man,||and maybe you're the only woman who could ever help me.||baby, won't you help me to understand?||ooh-ooh-ooh-ooh-ooh-ooh.||oh yeah, yeah, yeah, yeah,||oh, oh, oh,||oh, oh, oh, oh,||oh.||baby, i'm a man, maybe i'm a lonely man||who's in the middle of something||that he doesn't really understand.||baby, i'm a man,||and maybe you're the only woman who could ever help me.||baby, won't you help me to understand?||ooh-ooh-ooh-ooh-ooh-ooh.||maybe i'm amazed at the way you're with me all the time,||maybe i'm afraid of the way leave you.||maybe i'm amazed at the way you help me sing my song,||right me when i'm wrong-||maybe i'm amazed at the way i really need you.||; 0
Call Me Back Again; Well When I, When I Was||Just A Little Baby Boy||Every Night I Would Call||Your Number Brought Me Joy.||I Called Your House, Every Night Since Then||But I Ain't Never, No No Never||Heard You Calling Me||Come On And Call Me Back Again . . . . .||Call Me Back Again.||I've Heard Your Name Every Night Since Then||But I Ain't Never, No No Never . . . . .||Well When I, When I Was||Just A Little Baby Boy||Every Night, Every Night||I Would Call Because Your Number||Brought Me Joy||Oh - I've Called Your Name||Every Night Since Then,||But I Ain't Never, No No No No Never||Heard You Calling Me||Come On And Call Me Back Again.||Call Me Back Again.||; 0
Lady Madonna; Lady Madonna, children at your feet||Wonder how you manage to make ends meet||Who finds the money? When you pay the rent?||Did you think that money was Heaven sent?||Friday night arrives without a suitcase||Sunday morning creep in like a nun||Monday's child has learned to tie his bootlace||See how they run||Lady Madonna, baby at your breast||Wonder how you manage to feed the rest||See how they run||Lady Madonna, lying on the bed||Listen to the music playing in your head||Tuesday afternoon is never ending||Wednesday morning papers didn't come||Thursday night you stockings needed mending||See how they run||Lady Madonna, children at your feet||Wonder how you manage to make ends meet||; 0
The Long And Winding Road; The long and winding road that leads to your door||Will never disappear||I've seen that road before it always leads me here||Leads me to your door||The wild and windy night that the rain washed away||Has left a pool of tears crying for the day||Why leave me standing here, let me know the way||Many times I've been alone and many times I've cried||Anyway you'll never know the many ways I've tried||And still they lead me back to the long and winding road||You left me standing here a long, long time ago||Don't leave me waiting here, lead me to you door||But still they lead me back to the long and winding road||You left me standing here a long, long time ago||Don't keep me waiting here (Don't keep me wait), lead me to you door||Yeah, yeah, yeah, yeah||; 0
Live And Let Die; When You Were Young And Your Heart Was An Open Book||You Used To Say Live And Let Live||(You Know You Did, You Know You Did You Know You Did)||But In This Ever Changing World In Which We Live In||Makes You Give In And Cry||Say Live And Let Die||Live And Let Die||Live And Let Die||Live And Let Die||What Does It Matter To Ya||When You Got A Job To Do||You Gotta Do It Well||You Gotta Give The Other Fellow Hell||When You Were Young And Your Heart Was An Open Book||You Used To Say Live And Let Live||(You Know You Did, You Know You Did You Know You Did)||But In This Ever Changing World In Which We Live In||Makes You Give In And Cry||; 0
Picasso's Last Words (Drink To Me); The grand old painter died last night||His paintings on the wall||Before he went he bade us well||And said goodnight to us all.||Drink to me, drink to my health||You know i can't drink any more||Drink to me, drink to my health||You know i can't drink any more||3 o'clock in the morning||I'm getting ready for bed||It came without a warning||But i'll be waiting for you baby||I'll be waiting for you there||So drink to me drink to my health||You know i can't drink any more||Drink to me drink to my health||You know i can't drink any more||French interlude||Temp change||Jet... drink to me||Drunken chorus||French (tempo) drink to me... ho hey ho||; 0
Richard Cory; They say that Richard Cory owns one half of this whole town,||With political connections to spread his wealth around.||Born into society, a banker's only child,||He had everything a man could want: power, grace, and style.||But I work in his factory||And I curse the life I'm living||And I curse my poverty||And I wish that I could be,||Oh, I wish that I could be,||Oh, I wish that I could be||Richard Cory.||The papers print his picture almost everywhere he goes:||Richard Cory at the opera, Richard Cory at a show.||And the rumor of his parties and the orgies on his yacht!||Oh, he surely must be happy with everything he's got.||But I work in his factory||And I curse the life I'm living||And I curse my poverty||And I wish that I could be,||Oh, I wish that I could be,||Oh, I wish that I could be||Richard Cory.||He freely gave to charity, he had the common touch,||And they were grateful for his patronage and thanked him very much,||So my mind was filled with wonder when the evening headlines read:||"Richard Cory went home last night and put a bullet through his head."||But I work in his factory||And I curse the life I'm living||And I curse my poverty||And I wish that I could be,||Oh, I wish that I could be,||Oh, I wish that I could be||Richard Cory.||; 0
Bluebird; Late at night when the wind is still||I'll come flying through your door,||And you'll know what love is for.||L'm a bluebird, i'm a bluebird||I'm a bluebird, l'm a bluebird||Yeah ,yeah ,yeah.||I'm a bluebird, i'm a bluebird,||I'm a bluebird||Yeah, yeah, yeah.||Touch your lips with a magic kiss||And you'll be a bluebird too,||And you'll know what love can do.||L'm a bluebird, i'm a bluebird||L'm a bluebird, l'm a bluebird||Yeah, yeah, yeah.||L'm a bluebird, i'm a bluebird,||L'm a bluebird,||Yeah, yeah, yeah.||Bluebird||Ah ha,||Bluebird||Ah ha,||Bluebird.||Fly away through the midnight air||As we head across the sea,||And at last we will be free.||You're a bluebird, you're a bluebird,||You're a bluebird, you're a bluebird||Yeah, yeah, yeah.||You're a bluebird, you're a bluebird||You're a bluebird||Yeah, yeah ,yeah.||Bluebird||Ah ha,||Bluebird||Ah ha,||Bluebird.||All alone on a desert island||We're living in the trees,||And we're flying in the breeze.||We're the bluebirds, we're the bluebirds||We're the bluebirds, we're the bluebirds||Yeah, yeah, yeah.||We're the bluebirds, we're the bluebirds||We're the bluebirds||Yeah, yeah, yeah.||Bluebird||Ah ha,||Bluebird||Ah ha,||Bluebird.||; 0
I've Just Seen A Face; I've just seen a face||I can't forget the time or place||Where we just meet||She's just the girl for me||And want all the world to see||We've met, mmm-mmm-mmm-m'mmm-mmm||Had it been another day||I might have looked the other way||And I'd have never been aware||But as it is I'll dream of her||Tonight, di-di-di-di'n'di||Falling, yes I am falling||And she keeps calling||Me back again||I have never known||The like of this, I've been alone||And I have missed things||And kept out of sight||But other girls were never quite||Like this, da-da-n'da-da'n'da||Falling, yes I am falling||And she keeps calling||Me back again||Falling, yes I am falling||And she keeps calling||Me back again||I've just seen a face||I can't forget the time or place||Where we just meet||She's just the girl for me||And want all the world to see||We've met, mmm-mmm-mmm-da-da-da||Falling, yes I am falling||And she keeps calling||Me back again||Falling, yes I am falling||And she keeps calling||Me back again||Oh, falling, yes I am falling||And she keeps calling||Me back again||; 0
Blackbird; Blackbird singing in the dead of night||Take these broken wings and learn to fly||All your life||You were only waiting for this moment to arise.||Blackbird singing in the dead of night||Take these sunken eyes and learn to see||All your life||You were only waiting for this moment to be free.||Blackbird fly Blackbird fly||Into the light of the dark black night.||Blackbird fly Blackbird fly||Into the light of the dark black night.||Blackbird singing in the dead of night||Take these broken wings and learn to fly||All your life||You were only waiting for this moment to arise||You were only waiting for this moment to arise||You were only waiting for this moment to arise.||; 0
Yesterday; Yesterday, all my troubles seemed so far away||Now it looks as though they're here to stay||Oh, I believe in yesterday||Suddenly, I'm not half the man I used to be||There's a shadow hanging over me.||Oh, I yesterday came suddenly||Why she had to go I don't know she wouldn't say||I said something wrong, now I long for yesterday||Yesterday, love was such an easy game to play||Now I need a place to hide away||Oh, I believe in yesterday||Why she had to go I don't know she wouldn't say||I said something wrong, now I long for yesterday||Yesterday, love was such an easy game to play||Now I need a place to hide away||Oh, I believe in yesterday||Mm mm mm mm mm mm mm||; 0
You Gave Me The Answer; You Gave Me The Answer||To Love Eternally.||I Love You And - You,||You Seem To Like Me.||Wherever We Wander||The Local Folk Agree,||I Love You And - You,||You Seem To Like Me.||Heading Back To Old Familiar Places,||Places Where The Cobwebs Blow Away||I Can Forget The Airs And Graces||Terpsichory . . . . . . .||You'll Never Be Crowned By||The Aristocracy,||To Their Delight, You'd Merely Invite||Them In For A Cup Of Tea . . . . And||I Love You And - You||You Seem To Like||You Seem To Like||You Seem To Like||Me.||; 0
Magneto And Titanium Man; Well I Was Talking Last Night||Magneto And Titanium Man . . .||We Were Talking About You, Babe,||Oo --- They Said ---||You Were Involved In A Robbery||That Was Due To Happen||At A Quarter To Three||In The Main Street.||I Didn't Believe Them||Magneto And Titanium Man . . .||But When The Crimson Dynamo||Finally Assured Me, Well, I Knew||You Were Involved In A Robbery||That Was Due To Happen||At A Quarter To Three||In The Main Street.||So We Went Out||Magneto And Titanium Man . . .||And The Crimson Dynamo||Came Along For The Ride||We Went To Town With The Library||And We Swung All Over That||Long Tall Bank In The Main Street||Well There She Were And To My Despair||She's A Five-Star Criminal||Breaking The Code||Magneto Said "Now The Time Come||To Gather Our Forces And Run!!!"||Oh No . . . . . .||This Can't Be So . . . . . .||And Then It Occurred To Me!||You Couldn't Be Bad||Magneto Was Mad!||Titanium Too!||And The Crimson Dynamo||Just Couldn't Cut It No More||You Were The Law . . . . . .||; 0
Go Now; We've already said "Goodbye"||Since you gotta go, oh you'd better||Go now go now, go now (Go now)||Before you see me cry?||I don't want you to tell me just what you intend to do now||'Cause how many times do I have to tell you darlin', darlin'||I'm still in love with you now||Whoa oh oh oh||We've already said "So long"||I don't want to see you go, oh you'd better||Go now go now, go now (Go now)||Don't you even try?||Tellin' me that you really don't want it to end this way||'Cause darlin', darlin', can't you see I want you to stay.||Whoa oh oh oh||Since you gotta go, oh you'd better||Go now go now, go now (Go now)||Before you see me cry||I don't want you to tell me just what you intend to do now;||'Cause how many times do I have to tell you darlin', darlin'||I'm still in love still in love with you now||Whoa oh oh oh||I don't want to see you go but darlin', you better go now||; 0
My Love; And When I Go Away||I Know My Heart Can Stay With My Love||It's Understood||It's In The Hands Of My Love||And My Love Does It Good||Wo-Wo-Wo-Wo-Wo-Wo||My Love Does It Good||And When The Cupboards Bare||I'll Still Find Something There With My Love||It's Understood||It's Everywhere With My Love||And My Love Does It Good||Wo-Wo-Wo-Wo Wo-Wo-Wo-Wo||My Love Does It Good||I Love Oh Wo......My Love||Only My Love Holds The Other Key To Me||Oh....My Love Oh...My Love||Only My Love Does It Good To Me||Solo||Wo-Wo-Wo-Wo Wo-Wo-Wo-Wo||My Love Does It Good||Don't Ever Ask Me Why #10#13 I Never Say Goodbye To My Love||It's Understood||It's Everywhere With My Love||And My Love Does It Good||Wo-Wo-Wo-Wo Wo-Wo-Wo-Wo||My Love Does It Good||Oh....My Love Oh...My Love||Only My Love Does It Good To Me||Wo..................||; 0
Listen To What The Man Said; Any Time, Any Day||You Can Hear The People Say,||But He Wont Mind, Well, I Don't Know||But I Say Love Is Kind||Soldier Boy Kisses Girl||Leaves Behind A Tragic World||But He Wont Mind, He's In Love||And He Says Love Is Fine||Oh - Yes, Indeed We Know||That People Will Find A Way To Go||No Matter What The Man Said||And Love Is Fine For All We Know||For All We Know, Our Love Will Grow||- That's What The Man Said||So Won't You Listen To What The Man Said||He Said . . . . .||Oh - Yes, Indeed We Know||That People Will Find A Way To Go . . .||Oh - Yes, Indeed We Know||That People Will Find A Way To Go . . .||Etc. Etc.||The Wonder Of It All Baby . . . . .||The Wonder Of It All Baby . . . . .||The Wonder Of It All Baby . . . . .||; 0
Let 'Em In; Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Someone's Knockin' At The Door.||Somebody's Ririgin' The Bell.||Do Me A Favor,||Open The Door And Let 'Em In.||Sister Suzie, Brother John,||Martin Luther, Phil And Don,||Brother Michael, Auntie Gin,||Open The Door And Let 'Em In.||Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Do Me A Favor,||Open The Door And Let 'Em In.||; 0
Time To Hide; If I have to run, I'm not runnin' out on you.||If I have to shake a little sand out of my shoes,||I'm runnin' from the law, or they'll put me inside.||Baby, won't you let me have a little time to hide.||Baby, won't you let me have a little time to hide.||I've been on the run since the Good Lord knows when,||And the day I die,||I'll still be runnin' then,||Runnin' from the days when I would lay me down and cry.||Baby, won't you let me have a little time to hide.||Baby, won't you let me have a little time to hide.||Will I love you tomorrow?||Yes, I will; my love,||Oh yes I will, my love.||Will I beg, steal or borrow?||Yes, I will; my love,||Oh yes I will, my love.||To spend a little time happy to be by your side.||Baby, won't you let me have a little time to hide.||If I have to run, I'm not runnin' out on you.||If I have to shake a little sand out of my shoes,||I'm runnin' from the law, or they'll put me inside.||Baby, won't you let me have a little time,||Baby, won't you let me have a little time,||Baby, won't you let me have a little time to hide.||; 0
Silly Love Songs; You'd Think That People Would Have Had Enought Of Silly Love Songs.||But I Look Around Me And I See It Isn't So.||Some People Wanna Fill The World With Silly Love Songs.||And What's Wrong With That?||I'd Like To Know, 'Cause Here I Go Again||I Love You, I Love You,||I Love You, I Love You.||I Can't Explain The Feeling's Plain To Me; Say Can't You See?||Ah, She Gave Me More, She Gave It All To Me||Now Can't You See, What's Wrong With That||I Need To Know, 'Cause Here I Go Again||I Love You, I Love You.||Love Doesn't Come In A Minute,||Sometimes It Doesn't Come At All||I Only Know That When I'm In It||It Isn't Silly, No, It Isn't Silly, Love Isn't Silly At All.||How Can I Tell You About My Loved One?||How Can I Tell You About My Loved One?||How Can I Tell You About My Loved One?||(I Loveyou)||How Can I Tell You About My Loved One?||(I Loveyou)||[Repeat And Fade]||; 0
Beware My Love; Can't say (I've) found out,||(I) can't tell you||what's all about.||Don't know who does,||(I) tell you to||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Oh, oh, oh,||No, no, no.||I must be wrong, baby, yeah.||But I don't believe that he's the one,||But if you insist,||I must be wrong, I must be wrong,||I have to leave,||And when I'm gone,||I'll leave my message in my song,||That's right.||Beware, my love,||He'll bowl you over.||Beware, my love,||Before you're much older,||He'll sweep you up under his carpet.||You'd be in luck if you could stop it.||Come on, now.||Well, he'll wear you out,||and in a miniute,||you'll hear a shout,||and then you'll be in it.||So, so beware my love,||'cause he'll take you under.||Beware, my love,||the sound of his thunder;||Can't say (I've) found out.||I tell you to||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||; 0
Letting Go; Ah, She Tastes Like Wine||Such A Human Being So Divine||Oh She Feels Like Sun||Mother Nature Look At What You're Done||Oh I Feel Like Letting Go||Oh I Feel Like Letting Go.||Ah, She Looks Like Snow||I Want To Put Her In A Broadway Show||Ah She'll Dance And Dine||Like A Lucifer She'll Always Shine||Oh I Feel Like Letting Go||Oh I Feel Like Letting Go.||Oh I Feel Like Letting Go.||Ah, She Sings It So||I Want To Put Her On The Radio||One Day And There You Are||Ladies And Gentleman -||A Brand New Star.||Oh I Feel Like Letting Go||Oh I Feel Like Letting Go.||; 0
Band On The Run; Stuck inside these four walls, sent inside forever,||Never seeing no one nice again like you,||Mama you, mama you.||If i ever get out of here,||Thought of giving it all away||To a registered charity.||All i need is a pint a day||If i ever get out of here.||Well, the rain exploded with a mighty crash as we fell into the sun,||And the first one said to the second one there i hope you're having fun.||Band on the run, band on the run.||And the jailer man and sailor sam were searching every one||For the band on the run, band on the run, band on the run, band on the run||Well, the undertaker drew a heavy sigh seeing no one else had come,||And a bell was ringing in the village square for the rabbits on the run.||Band on the run, band on the run.||And the jailer man and sailor sam, were searching every one||For the band on the run, band on the run, band on the run, band on the run||Well, the night was falling as the desert world began to settle down.||In the town they're searching for us every where, but we never w ill be found.||Band on the run, band on the run||And the county judge, who held a grudge||Will search for evermore||For the band on the run, band on the run, band on the run, band on the run||; 0
Hi, Hi, Hi; Well, When I Met You At The Station||You Were Standing With A Bootleg In Your Hand.||I Took You Back To My Little Place||For A Taste Of A Multicoloured Band.||We're Gonna Get Hi Hi Hi,||The Night Is Young.||She'll Be My Funky Little Mama,||Gonna Rock It And We've Only Just Begun.||We're Gonna Get Hi Hi Hi||With The Music On.||Won't Say Bye-Bye Bye-Bye Bye-Bye Bye-Bye||'Til The Night Is Gone.||I'm Gonna Do It To You, Gonna Do It,||Sweet Banana, You'll Never Give Up.||We're Gettin' Hi Hi Hi In The Midday Sun.||Well Well, Take Off Your Face,||Recover From The Trip You've Been On.||I Want To Lie On The Bed,||Get You Ready For My Polygon.||I'm Gonna Do It To You, Gonna Do It,||Sweet Banana, You've Never Been Done.||Yes, I Go Like A Rabbit, Gonna Grab It,||Gonna Do It 'Til The Night Is Done.||We're Gonna Get Hi Hi Hi With The Music On.||Won't Say Bye-Bye Bye-Bye Bye-Bye Bye-Bye||'Til The Night Is Gone.||I'm Gonna Do It To You, Gonna Do It,||Sweet Banana, You'll Never Give Up.||We're Gonna Get Hi Hi Hi, We're Gonna Get Hi Hi Hi,||We're Gonna Get Hi Hi Hi In The Midday Sun.||; 0
Soily; People gathered here tonight,||I want you to listen to me!||To your left and to you right,||You've got some pretty soily company.||Reader, writer, farmer, priest,||Breed controler, born deceased.||Indian, lawyer, doctor, dog,||And a plumber with a fattened hog.||Soily, soily,||The cat in satin trousers said it's oily.||Soily, soily,||The cat in satin trousers said it's oily,||you know he's right.||Romans, Italians, country men,||I want you to listen to me!||I've said it twice and I'll say it again,||We've got some pretty soily company.||Liar, cheater, jungle chief,||Saint, believer on relief.||Action painter, Hitler's son,||And a commie with a tommy gun.||Soily, soily,||The cat in satin trousers said it's oily.||Soily, soily,||The cat in satin trousers said it's oily,||Oh yeah, yeah, yeah.||Soily, soily,||The cat in satin trousers said it's oily.||Soily, soily,||The cat in satin trousers said it's oily.||; 0
Let 'Em In; Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Someone's Knockin' At The Door.||Somebody's Ririgin' The Bell.||Do Me A Favor,||Open The Door And Let 'Em In.||Sister Suzie, Brother John,||Martin Luther, Phil And Don,||Brother Michael, Auntie Gin,||Open The Door And Let 'Em In.||Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Someone's Knockin' At The Door.||Somebody's Ringin' The Bell.||Do Me A Favor,||Open The Door And Let 'Em In.||; 0
The Note You Never Wrote; Later on, the story goes,||A bottle floated out to sea.||After days, when it had found the perfect spot,||it opened up,||And I read the note that you never wrote to me||After all, I'm sure you know,||The Mayor of Baltimore is here.||After days now he can finally appear,||Now at last he's here,||But he never is gonna get my vote,||'cause he never is gonna get a quote||from the little note||that you never wrote to me.||Further on, along the line,||I was arrested on the shore,||Holding papers of governments galore.||I was taken in,||But I read the note that you never wrote.||Yes, I read the note that you never wrote.||Oh, I read the note that you never wrote to me.||To me.||To me.||To me.||; 0
She's My Baby; My baby, she comes out at night,||she's takin' me by surprise,||She's my baby.||Like gravy, down to the last drop,||I keep mopping her up||Oh yeah, she's my baby.||She's my baby in the morning time,||when the sleep is in her eyes,||and the world is waking up,||she has a rhythm,||oh believe me, I ain't lyin';||She's a woman.||She's a lady in the evening time,||when the stars are in the sky,||that's the time she changes back into a kitten,||oh believe me, I ain't lyin'.||She's my baby.||She's my baby in the morning time,||when the sleep is in her eyes,||and the world is waking up,||she has a rhythm,||oh believe me, I ain't lyin';||She's a woman.||She's a lady in the evening tiem,||when the stars are in the sky,||that's the time she changes back into a kitten,||oh believe me, I ain't lyin'.||Ooh, like gravy,||sown to the last drop,||I keep moppin' it up,||moppin' it up, yeah,||She's my baby...||; 0
Beware My Love; Can't say (I've) found out,||(I) can't tell you||what's all about.||Don't know who does,||(I) tell you to||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||Oh, oh, oh,||No, no, no.||I must be wrong, baby, yeah.||But I don't believe that he's the one,||But if you insist,||I must be wrong, I must be wrong,||I have to leave,||And when I'm gone,||I'll leave my message in my song,||That's right.||Beware, my love,||He'll bowl you over.||Beware, my love,||Before you're much older,||He'll sweep you up under his carpet.||You'd be in luck if you could stop it.||Come on, now.||Well, he'll wear you out,||and in a miniute,||you'll hear a shout,||and then you'll be in it.||So, so beware my love,||'cause he'll take you under.||Beware, my love,||the sound of his thunder;||Can't say (I've) found out.||I tell you to||Beware, my love.||Beware, my love.||Beware, my love.||Beware, my love.||; 0
Wino Junko; Doctor Tom is getting on,||All he does is sign his name.||I get things my brainbox sings,||but I'll go down again.||Play with fire, getting higher,||Higher than a nine foot flame.||My soul is pent and so's the rent,||but I'll go down again.||Wino Junko can't say no,||Wino Junko, eyes aglow.||Pill freak, spring a leak, you can't say no||till you go down again||This and treat you crazy cat,||Flying sideways once again.||I'm in a spin it makes me grin,||but I'll go down again.||Wino Junko can't say no,||Wino Junko, eyes aglow.||Pill freak, spring a leak, you can't say no||till you go down again.||Till you go down again.||Till you go down again.||Till you go down.||Take what I need until I bleed,||People will say I've gone insane.||Ain't scared to die, it's such a high,||till I go down again.||Wino Junko can't say no,||Wino Junko, eyes aglow.||Pill freak, spring a leak, you can't say no,||Till you go down again.||Wino Junko can't say no,||Wino Junko, eyes aglow.||Pill freak, spring a leak, you can't say no,||Till you go down again.||Wino Junko...||; 0
Silly Love Songs; You'd Think That People Would Have Had Enought Of Silly Love Songs.||But I Look Around Me And I See It Isn't So.||Some People Wanna Fill The World With Silly Love Songs.||And What's Wrong With That?||I'd Like To Know, 'Cause Here I Go Again||I Love You, I Love You,||I Love You, I Love You.||I Can't Explain The Feeling's Plain To Me; Say Can't You See?||Ah, She Gave Me More, She Gave It All To Me||Now Can't You See, What's Wrong With That||I Need To Know, 'Cause Here I Go Again||I Love You, I Love You.||Love Doesn't Come In A Minute,||Sometimes It Doesn't Come At All||I Only Know That When I'm In It||It Isn't Silly, No, It Isn't Silly, Love Isn't Silly At All.||How Can I Tell You About My Loved One?||How Can I Tell You About My Loved One?||How Can I Tell You About My Loved One?||(I Loveyou)||How Can I Tell You About My Loved One?||(I Loveyou)||[Repeat And Fade]||; 0
Cook Of The House; Ground rice, sugar, vinegar, seco salt, macaroni too,||Cook of the house,||I'm the cook of the house.||No matter where I serve my guests,||They seem to like the kitchen best 'cause I'm the cook of the house,||Cook of the house.||The salad's in the bowl,||The rice is on the stove.||Green beans in the colander and where the res is heaven only knows.||Cinnamon, garlic, salt, pepper, corn-bread, curry powder, coffee too,||Cook of the house,||I'm the cook of the house.||No, matter where I serve my guests,||They seem to like the kitchen best.||'cause I'm the cook of the house,||Cook of the house.||Where the rest is heaven only knows.||Matter where I serve my guests,||They seem to like the kitchen best 'cause I'm the cook of the house.||Cook of the house,||Cook of the house,||I'm the cook of the house.||; 0
Time To Hide; If I have to run, I'm not runnin' out on you.||If I have to shake a little sand out of my shoes,||I'm runnin' from the law, or they'll put me inside.||Baby, won't you let me have a little time to hide.||Baby, won't you let me have a little time to hide.||I've been on the run since the Good Lord knows when,||And the day I die,||I'll still be runnin' then,||Runnin' from the days when I would lay me down and cry.||Baby, won't you let me have a little time to hide.||Baby, won't you let me have a little time to hide.||Will I love you tomorrow?||Yes, I will; my love,||Oh yes I will, my love.||Will I beg, steal or borrow?||Yes, I will; my love,||Oh yes I will, my love.||To spend a little time happy to be by your side.||Baby, won't you let me have a little time to hide.||If I have to run, I'm not runnin' out on you.||If I have to shake a little sand out of my shoes,||I'm runnin' from the law, or they'll put me inside.||Baby, won't you let me have a little time,||Baby, won't you let me have a little time,||Baby, won't you let me have a little time to hide.||; 0
Must Do Something About It; I've just seen another sunset on my own.||All day long I've been alone,||and I must do something about it,||yes I must do something about it.||Played another losing cardgame with myself.||Lonely joker on ashalf,||and I must do something about it,||yes I must do something about it.||No one on the party line,||No one seems to need a dime,||No one even knows that I'm feeling this way.||I've just seen another suset on my own.||All day long I've been alone,||and I must do something about it,||yes I must do something about it.||No one seems to need my vote,||No one has to change a note,||No one here to hold my coat,||Oh, what a day.||I've just watched another movie on T.V.||No one's in the house but me,||and I must do something about it,||yes I must do something about it.||Oh, oh, something about it.||I've just dialed another number on my phone.||All day long I've been alone,||and I must do something about it...||; 0
San Ferry Anne; You've got a lot,||and from what you've got,||I'd say ou're doing well, dear.||Dressed like a dream,||and if things are what they seem,||you're looking swell, dear.||Your little man||brings you trinkets when he can,||but he can't stay, sear.||That's very well,||but inside your shiny shell,||you dance all day, dear.||So go, begay,||let your feelings leap away||into the laughter.||San ferry Anne,||and the world keeps turning happy ever after.||; 0
Warm And Beautiful; A love so warm and beautiful||stands when time itself is falling,||A love so warm and beautiful||never fades away.||Love, faith and hope are beautiful||when your world is touched by sadness,||To each his own is wonderful,||love will never die.||Sunlight's morning glory||tells the story of our love,||Moonlight on the water||brings me in spiration ever after.||A love so warm and beautiful||stands when time itself is calling,||A love so warm and beautiful||never fades away,||never fades away.||; 0
Walking In The Park With Eloise; [Instrumental]||; 0
Bridge Over River Suite; [Instrumental]||; 0
Sally G; Sowhere to the south of New York City||Lies the friendly state of Tennessee,||Down in Nashville toen I met a pretty||Who made a pretty big fool out of me.||And they call her Sally,||Sally G, why d'you wanna do the things you do to me?||You're my Sally, Sally G||took the part that was the heart of me, Sally G.||The night life took me down to Printers Alley,||where Sally sang a song behind a bar.||I ran my eyes across her as she sang a tangled mime,||I used to love to hear her sweet guitar.||And they call her Sally,||Sally G, why d'you wanna do the things you do to me?||You're my Sally, Sally G||took the part that was the heart of me, Sally G.||Me and Sally took up,||things began to look up,||Me and her were going strong.||Then she started lyin',||I could see our love was dyin'.||I heard a voice say,||"Move along, move along".||Well now. I'm on my own again,||I wonder if she ever really understood.||I never thought to ask her what the letter "G" stood for,||But I know for sure it wasn't good.||And they call her Sally,||Sally G, why d'you wanna do the things you do to me?||You're my Sally, Sally G||took the part that was the heart of me, Sally G.||Sally G.||; 0
Venus And Mars; Sitting In The Stand Of The Sports Arena||Waiting For The Show To Begin||Red Lights, Green Lights, Strawberry Wine,||A Good Friend Of Mine, Follows The Stars,||Venus And Mars||Are Alright Tonight.||; 0
