title; text; author
New York City; Standing on the corner||Just me and yoko ono||We was waiting for jerry to land||Up come a man with the guitar||in his hand||Singing "have a marijuana if you can"||His name was Davis Peel||And we found that he was real||He sangs"The pope smokes||dope everyday"||Up come a police man shoved||us up the street||Singin, "power to the||people today!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||Well we went to max's||Kansas City||Got down the nitty gritty||With the Elephants Memory||Band||Laid something down||As the news spread around||About the Plastic Ono||Elephants Memory Band!||Well we played some funky||boogie||And laid some tutti frutti||Singing "Long tall sally's||a man"||Up come a preachman trying to be a teacher||Singing "God's a red herring in grag!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||Well we did the Staten||Island Ferry||Making movies for the telly||Played the fillmore and||Apollo for freedom,||Tried to shake our image||Just a cycling through||the village||But found that we had left it||back in london.||Well nobody came to bug us,||hustle ud or shove us||so we decided to make it||our home||If the man wants to shove||us out||We gonna jump and shout||The Statue of Liberty said,||"come!"||NYC...NYC...NYC||Que pasa Ny?...Que pasa NY?||NYC down in the village||What a bad-ass city!||Que pasa Ny?...Que pasa NY?||; 1
It's So Hard; you got to live||you got to love you got to be||somebody you got to shove||but it's so hard, it's really hard||sometimes i feel like going||down||you got to eat||you got to drink||you got to feel something||you got to worry||it's so hard, it's really hard||sometimes i feel like going||down||but when it's good it's oh so||good||and when i hold you in||arms baby||sometimes i feel like going||down||you got to run||you got to hide||you got to keep your woman||satisfied||but it's so hard, it's really hard||sometimes i feel like going||down||; 1
Woman Is The Nigger Of The World; Woman is the nigger of||the world||Yes she is...think about it||Woman is the nigger of||the world||Think about it...do||something about it||We make her paint her||face and dance||If she won't be slave ,we||say that she don't love us||If she's real, we say she's||trying to be a man||While putting her down we||pretend that she is above us||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Ah yeah...better screem||about it||We make her bear and raise||our children||And then we leave her flat for||being a fat old mother hen||We tell her home is the only||place she would be||Then we complain that she's||too unworldly to be our friend||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yeah (think about it)||We insult her everyday on TV||And wonder why she has no||guts or confidence||When she's young we kill her||will to be free||While telling her not to be so||smart we put her down for being so dumb||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yes she is...if you belive me,||you better screem about it.||Repeat:||We make her paint her||face and dance||We make her paint her||face and dance We make her paint her||face and dance||; 1
Well, Well, Well; I took my loved one out to dinner||So we could get a bite to eat||And though we both had been much thinner||She looked so beautiful I could eat her||Well Well Well Oh Well||We sat and talked of revolution||just like to librals in the sun||we talked of womens liberation||and how the hell we could get thing done||Well Well Well Oh Well||I took my loved one to a big field||So we could watch the english sky||Were both feeling guilty||And neither one of us knew just why||Well Well Well Oh Well||; 1
Instant Karma (We All Shine On); Instant Karma's gonna get you||Gonna knock you right on the head||You better get yourself together||Pretty soon you're gonna be dead||What in the world you thinking of||Laughing in the face of love||What on earth you tryin' to do||It's up to you, yeah you||Instant Karma's gonna get you||Gonna look you right in the face||Better get yourself together darlin'||Join the human race||How in the world you gonna see||Laughin' at fools like me||Who in the hell d'you think you are||A super star||Well, right you are||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Ev'ryone come on||Instant Karma's gonna get you||Gonna knock you off your feet||Better recognize your brothers||Ev'ryone you meet||Why in the world are we here||Surely not to live in pain and fear||Why on earth are you there||When you're ev'rywhere||Come and get your share||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Come on and on and on on on||Yeah yeah, alright, uh huh, ah||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||On and on and on on and on||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Like the moon and the stars and the sun||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Come Together; Here come old flattop he come grooving up slowly||He got joo-joo eyeball he one holy roller||He got hair down to his knee||Got to be a joker he just do what he please||He wear no shoeshine he got toe-jam football||He got monkey finger he shoot coca-cola||He say "I know you, you know me"||One thing I can tell you is you got to be free||Come together right now over me||He bag production he got walrus gumboot||He got Ono sideboard he one spinal cracker||He got feet down below his knee||Hold you in his armchair you can feel his disease||Come together right now over me||He roller-coaster he got early warning||He got muddy water he one mojo filter||He say "One and one and one is three"||Got to be good-looking 'cause he's so hard to see||Come together right now over me||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
Cold Turkey; Temperature's rising||Fever is high||Can't see no future||Can't see no sky||My feet are so heavy||So is my head||I wish I was a baby||I wish I was dead||Cold turkey has got me on the run||My body is aching||Goose-pimple bone||Can't see no body||Leave me alone||My eyes are wide open||Can't get to sleep||One thing I'm sure of||I'm in at the deep freeze||Cold turkey has got me on the run||Cold turkey has got me on the run||Thirty-six hours||Rolling in pain||Praying to someone||Free me again||Oh I'll be a good boy||Please make me well||I promise you anything||Get me out of this hell||Cold turkey has got me on the run||Oh, oh, oh, oh||; 1
Give Peace A Chance; Ev'rybody's talking about||Bagism, Shagism, Dragism, Madism, Ragism, Tagism||This-ism, that-ism, is-m, is-m, is-m.||All we are saying is give peace a chance||All we are saying is give peace a chance||C'mon||Ev'rybody's talking about Ministers,||Sinisters, Banisters and canisters||Bishops and Fishops and Rabbis and Pop eyes,||And bye bye, bye byes.||All we are saying is give peace a chance||; 1
I'm Stepping Out; Woke up this morning blues around my head||No need to ask the reason why||Went to the kitchen and lit a cigarette||Blew my worries to the sky||I'm stepping out||I'm stepping out||I'm stepping out||I'm stepping out||If it don't feel right you don't have to do it||Just leave a message on the phone and tell them to screw it||After all is said and done you can't go pleasin' everyone||So screw it...||I'm stepping out||I'm stepping out||I'm stepping out baby||I'm stepping out||Baby's sleeping the cats have all been blessed||Ain't nothing doing on TV (summer repeats)||Put on my space suit I got to look my best||I'm going out to do the city||I'm stepping out||I'm stepping out||I'm stepping out babe||I'm stepping out (boogie)||I'm stepping out (hold it down)||I'm stepping out||I'm stepping out||Gotta gotta gotta gotta get out||I'm stepping out babe||Just awhile||Ain't been out for days...||; 1
Sleepless Night; Sleepless night||The moon is bright||All I'm asking for is||Three minute love||Legs||What am I going to do with my legs||They're so hot||They won't stay on the cot||And they're screaming!||Sleepless night||The moon is bright||All I'm asking for is||Three minute love||Head||What am I going to do with my head||It's so light||It just gives me the fright||It's full of champagne and dreams||Sleepless night||All um umm||All I'm asking for is||Three minute love||This brush must sell like crazy||I mean there's a lot of lonely people out there||I wanna go to the ball||I wanna give it all||I'll take it all||Sleepless night||All I'm asking for is...||What am I asking for?||; 1
I Don't Wanna Face It; Say you're looking for a place to go||Where nobody knows your name||You're looking for oblivion||With one||Eye on the Hall of Fame||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can dish it out||But I just can't take it||Say you're looking for some peace and love||Leader of a big old band||You wanna save humanity||But it's people that you just can't stand||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can sing for my supper||But I just can't make it||Well now you're lookin' for a world of truth||Trying to find a better way||The time has come to see yourself||You always look the other way||I don't wanna face it oh no||I don't wanna face it no no no no||Well I can see the promised land||And I know I can make it!||I don't wanna face it I know||I don't wanna face it oh no||I don't wanna face it oh no||I don't wanna face it||I don't wanna face it||I just can't face it no more||Every time I look in the mirror||I don't see anybody there||; 1
Don't Be Scared; Don't be scared||Don't be scared||Don't be scared to love||Better to love than never love at all||Don't be scared||Don't be shy||Don't be shy||Don't be shy to tell||You may lose the chance to tell||Don't be shy||When your hearts are lit||Drop your survival kit||Then you never have to||Run or split||Sun in the east||Moon in the west||This boat's moving slow||There's no land in sight at all||Away we go||Don't be scared||Don't be scared||Don't be scared to love||It's better to love than never love at all||Don't be scared||; 1
Nobody Told Me; Everybody's talking and no one says a word||Everybody's making love and no one really cares||There's Nazis in the bathroom just below the stairs||Always something happening and nothing going on||There's always something cooking and nothing in the pot||They're starving back in China so finish what you got||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- strange days indeed||Everybody's runnin' and no one makes a move||Everyone's a winner and nothing left to lose||There's a little yellow idol to the north of Katmandu||Everybody's flying and no one leaves the ground||Everybody's crying and no one makes a sound||There's a place for us in the movies you just gotta lay around||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- most peculiar, mama||Everybody's smoking and no one's getting high||Everybody's flying and never touch the sky||There's a UFO over New York and I ain't too surprised||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Nobody told me there'd be days like these||Strange days indeed -- most peculiar, mama||; 1
O' Sanity; It's only sane to be insane||Psychotic builds a castle||And neurotic lives in it||I don't know what to do with my sanity||When the world's at the verge of calamity||O' sanity, o' sanity||What am I to do with you||Drink up, shoot up, anything you please||But you're always standing behind me like a devil in hell||O' sanity, o' sanity||Why don't you let me go||Let go, let go, cut it out!||; 1
Borrowed Time; When I was younger||Living confusion and deep dispair||When I was younger ah hah||Living illusion of freedom and power||When I was younger||Full of ideas and broken dreams (my friend)||When I was younger ah hah||Everything simple but not so clear||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||Now I am older||The more that I see the less that I know for sure||Now I am older ah hah||The future is brighter and now is the hour||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||Good to be older||Would not exchange a single day or a year||Good to be older ah hah||Less complications everything clear||Living on borrowed time||Without a thought for tomorrow||Living on borrowed time||Without a thought for tomorrow||; 1
Your Hands; Anatano te||Konnani kereina||Anatano te||Yumenimade miru||Your hands||So beautiful||Your hands||I even dream about them||Anatano hada||Konnani atsui||Anatano hada||Yumenimade miru||Your skin||So hot||Your skin||I even dream about it||Ichinichi ni||Nando attemo||Aitarinai||Isshoni||Nando attemo||Aitarinai||In a day||No matter how many times we meet||It's not enough||In a lifetime||No matter how many times we meet||It's not enough||Isshoni||Nando attemo||Aitarinai||Ikusei ni||Nando attemo||Aitarinai||In a lifetime||No matter how many times we meet||It's not enough||In many lifetimes||No matter how many times we meet||It's not enough||Futarino koi||Konnani tsuyoi||Futarino koi||Konnani moroi||Futarino koi||Itsumademo||Our love||So strong||Our love||So frail||Our love||Forever||Anatano me||Konnani kereina||Anatano me||Your eyes||So beautiful||Your eyes||; 1
(Forgive Me) My Little Flower Princess; Forgive me my little flower princess||For crushing your delicateness||Forgive me, if you could forgive me||Forgive me my little flower princess||For selfishness||Forgive me, forgive me||Well I know there is no way to repay you||Whatever it takes I will try to||The rest of my life I will thank you (thank you, thank you)||My little...||If you'll forgive me my little flower princess||Never too late unless you can't forgive...||Time is on our side||Let's not waste another minute||'Cause I love you my little friend||I really love you||Give me just one more chance||And I'll show you -- take up the dance||Where we left off||The rest of our life is the...my little||(I'm home)||; 1
Let Me Count The Ways; Let me count the ways how I love you||It's like that gentle wind you feel at dawn||It's like that first sun that hits the dew||It's like that cloud with a gold lining telling us softly||That it'll be a good day, a good day for us||Thank you, thank you, thank you||Let me count the ways how I miss you||It's like that oak tree in my childhood garden||It's like that first summer I spent in Egypt||It's like that warm evening you read to me||Both knowing deeply||That it's a good time, a good time for us||Thank you, thank you, thank you||Let me count the ways how I see you||It's like that lake in the mountain you heard about||It's like that autumn sky that stays so blue||It's like that air around me that holds me gently||Whispering strongly that you're always there, always for me||Thank you, thank you, thank you||; 1
Grow Old With Me; Grow old along with me||The best is yet to be||When our time has come||We will be as one||God bless our love||God bless our love||Grow old along with me||Two branches of one tree||Face the setting sun||When the day is done||God bless our love||God bless our love||Spending our lives together||Man and wife together||World without end||World without end||Grow old along with me||Whatever fate decrees||We will see it through||For our love is true||God bless our love||God bless our love||; 1
You're The One; Mountains may move||River may run||But you make me be myself||You make me be||How do I tell you||How do I tell||You're the one||Stars may move||Time may run||But you make me free myself||You make me free||How do I tell you||How do I tell||You're the one||You're the one||In the world's eye||We were Laurel and Hardy||In our minds||We were Heathcliff and Cathy||In a moment of wisdom||We were a wizard and a witch||In a moment of freedom||We were Don Quijote and Sancho||In reality||We were just a boy and a girl||Who never looked back||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How do I tell you||How can I tell you||How could I tell you||You're the one||You're the one||You're the one||You're the one...||; 1
(Just Like) Starting Over; Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Why don't we take off alone,||Take a trip far, far away,||We'll be together on our own again,||Like we used to in the early days,||Well, well, well darling,||It's been so long since we took the time,||No-one's to blame,||I know time flies so quikly,||But when I see you darling,||It's like we both are falling in love again,||It'll be just like starting over - starting over,||Everyday we used to make it love,||Why can't we be making love nice and easy,||It's time to spread our wing's and fly,||Don't let another day go by my love,||It'll be just like starting over - starting over,||Our life together is so precious together,||We have grown - we have grown,||Although our love is still special,||Let's take our chance and fly away somewhere alone.||; 1
Kiss Kiss Kiss; Kiss, Kiss, Kiss, Kiss me love,||Just one kiss, kiss will do,||Kiss, kiss kiss, kiss me love,||Just one kiss, kiss will do,||Why death,||Why Life,||Warm hearts,||Cold darts,||Kiss, kiss, kiss, kiss me love,||I'm bleeding inside,||It's a long, long story to tell,||And I can only show my hell,||Touch, touch, touch, touch me love,||Just one touch, touch will do,||Touch, touch, touch, touch me love,||Just one touch, touch will do,||Why me,||Why you,||Broken mirror,||White terror,||Touch, touch, touch, touch me love,||I'm shaking inside,||It's that faint, faint sound of the childhood bell,||Ringing in my soul,||Kiss, kiss, kiss, kiss me love,||Just one kiss, kiss will do.||; 1
Cleanup Time; Moonlight on the water,||Sun light on my face,||You and me together,||We are in our place,||The gods are in the heavens,||The angels treat us well,||The oracle has spoken,||We cast the (perfect) spell,||Now it begins - let it begin,||Cleanup Time,||(Show those mothers how to do it),||The queen is in the counting home,||Counting out the money,||The king is in the kitchen,||Making bread and honey,||No friends and yet no enemies,||Absolutely free,||No rats aboard the magic ship,||Of (perfect) harmony,||Now it begins,||Cleanup Time,||(Show those mothers how to do it),||However, far we travel,||Wherever we may roam,||The centre of the circle,||Will always be our home,||The gods are in the heavens,||The angels treat us well,||The oracle has spoken,||We cast the (perfect) spell.||; 1
Give Me Something; The food is cold,||Your eyes are cold,||The window's cold,||The bed is cold,||Give me something that's not cold,||Come on, come on,||Give me something that's not cold,||Come on, come on,||Give me something that's not cold,||Come on, come on,||The chair is hard,||Your voice is hard,||The money's hard,||The living's hard,||Give me something that's not hard,||Come on, come on,||Give me something that's not hard,||Come on, come on,||Give me something that's not hard,||Come on, come on,||Give me, give me,||And I'll give you a heartbeat,||And a bit of tear and flesh,||It's not very much but while it's there,||You can have it, you can have it.||; 1
I'm Losing You; Here in some stranger's room,||Late in the afternoon,||What am I doing here at all?||Ain't no doubt about it,||I'm losing you,||Somehow the wires have crossed,||Communication's lost,||Can't even get you on the telephone,||Just got to shout about it,||I'm losing you,||Here in the valley of indecision,||I don't know what to do,||I feel you sliping away,||I feel you sliping away,||I'm losing you,||I'm losing you,||You say your not getting enough,||But I remind you of all that bad stuff,||So waht the hell am I supposed to do?||Just put a bandaid on it?||And stop the bleeding now,||Stop the bleeding now,||I know I hurt you then,||But that was way back when,||And well, do you still have to carrey that cross?||Don't want to hear about it,||I'm losing you,||I'm losing you.||; 1
I'm Moving On; Save your sweet talk for when you score,||Keep your monday kisses for your glass lady,||I want the truth and nothing more,||I'm moving on, moving on you're getting phony,||You didn't have to tell a white lie,||You know you scored me for life,||Don't stick your fingers in my pie,||You know I'll see through your jive,||I want the truth and nothing more,||I'm moving on, moving on you're getting phony,||When you were angry you had love in your eyes,||when you were sad you had a dream in your voice,||But now your giving me your window smile,||I'm moving on, moving on you're getting phony.||; 1
Beautiful Boy (Darling Boy); Close your eyes,||Have no fear,||The monsters gone,||He's on the run and your daddy's here,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Before you go to sleep,||Say a little prayer,||Every day in every way,||It's getting better and better,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Out on the ocean sailing away,||I can hardly wait,||To see you to come of age,||But I guess we'll both,||Just have to be patient,||Yes it's a long way to go,||But in the meantime,||Before you cross the street,||Take my hand,||Life is just what happens to you,||While your busy making other plans,||Beautiful,||Beautiful, beautiful,||Beautiful Boy,||Darling,||Darling,||Darling Sean.||; 1
Watching The Wheels; People say I'm crazy doing what I'm doing,||Well they give me all kinds of warnings to save me from ruin,||When I say that I'm o.k. they look at me kind of strange,||Surely your not happy now you no longer play the game,||People say I'm lazy dreaming my life away,||Well they give me all kinds of advice designed to enlighten me,||When I tell that I'm doing Fine watching shadows on the wall,||Don't you miss the big time boy you're no longer on the ball?||I'm just sitting here watching the wheels go round and round,||I really love to watch them roll,||No longer riding on the merry-go-round,||I just had to let it go,||People asking questions lost in confusion,||Well I tell them there's no problem,||Only solutions,||Well they shake their heads and they look at me as if I've lost my mind,||I tell them there's no hurry...||I'm just sitting here doing time,||I'm just sitting here watching the wheels go round and round,||I really love to watch them roll,||No longer riding on the merry-go-round,||I just had to let it go.||; 1
Yes, I'm Your Angel; Yes, I'm your angel,||I'll give you everything,||In my magic power,||So make a wish,||and I'll let it come true for you,||Tra, la, la, la,||Yes, you're my fairy,||You give me everything,||I every wanted from life,||Have I made a wish,||And is that why I have you,||Tra, la, la, la,||We believe in pumpkins that,||Turn into princesses,||And frogs that turn into princes,||We believe in moons that smile to us,||When we hurry home before midnight strikes,||Tra, la, la, la,||Yes I'm so pretty,||You're so dizzy,||And we're so happy every day,||Let's make a wish,||And let it come true for us,||I'm in your pocket,||You're in my locket,||And we're so lucky in every way,||We make a wish,||And let it come true for us,||We believe in houses built in the sky,||And love that lifts us high,||We believe in sun that looks over our,||Shoulders and brings our shadows together,||Tra, la, la, la,||Yes,||Our hearts are one,||Our bodies, too,||And it's so good (um) everytime,||We make a wish,||And let it come true for you, too,||Happy birthday, my love,||I'm your angel,||I'll give you everything,||In my magic power,||So make a wish,||And I'll let it come true for you.||; 1
Woman; Woman I can hardly express,||My mixed emotion at my thoughtlessness,||After all I'm forever in your debt,||And woman I will try express,||My inner feelings and thankfullness,||For showing me the meaning of succsess,||oooh well, well,||oooh well, well,||Woman I know you understand||The little child inside the man,||Please remember my life is in your hands,||And woman hold me close to your heart,||However, distant don't keep us apart,||After all it is written in the stars,||oooh well, well,||oooh well, well,||Woman please let me explain,||I never mean(t) to cause you sorrow or pain,||So let me tell you again and again and again,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah) now and forever,||I love you (yeah, yeah)....||; 1
Beautiful Boys; You're a beautiful boy,||With all your little toys,||Your eyes have seen the world,||Though your only four years old,||And your tears are streaming,||Even when your smiling,||Please never be afraid to cry,||You're a beautiful boy,||With all your little ploys,||Your mind has changed the world,||And your now forty years old,||You got all you can carry,||And still somehow empty,||Don't ever be afraid to fly,||All you beautiful boys,||Creating multiple plays,||You like to fence in your world,||And settle down when you're old,||You can run from pole to pole,||And never scratch your soul,||Don't be afraid to go to hell and back,||Don't be afraid to go to hell and back,||Don't be afraid to be afraid.||; 1
Dear Yoko; Even after all these years,||I miss you when your not here,||I wish you were here my dear Yoko,||Even if it's just a day,||I miss you when your away,||I wish you were here today dear Yoko,||Even if it's just one night,||I miss you and it don't feel right,||I wish you were here tonight dear Yoko,||Even if it's just an hour,||I wilt just like a fading flower,||Ain't nothing in the world like our love dear Yoko,||Oh Yoko!||I'll never ever ever ever gonna let you go,||Oh Yoko!||I'll never ever ever ever gonna let you go,||Even when I'm miles at sea,||And nowhere is the place to be,||Your spirit's watching over me dear Yoko,||Even when I watch T.V.||There's hole where your supposed to be,||There's nobody lying next to me,||Oh Yoko!||I'll never ever ever ever gonna let you go,||Oh Yoko!||I'll never ever ever ever gonna let you go,||Even after all this time,||I miss you like the sun don't shine,||Without you I'm a one track mind dear Yoko,||After all is really said and done,||The two of us are really one,||The goddess really smiled upon our love dear Yoko.||; 1
Every Man Has A Woman Who Loves Him; Every man has a woman who loves him,||In rain or shine or life and death,||If he finds her in this lifetime,||He will know when he presses his ear to her breast,||Why do I roam when I know you're the one,||Why do I laugh when I feel like crying,||Every woman has a man who loves her,||Rise or fall of her life and death,||If she finds him in this life time,||She will know when she looks into his eyes,||Why do I roam when I know you're the one,||Why do I run when I feel like holding you,||Every man has a woman who loves him,||If he finds her in this lifetime,||He will know.||; 1
Hard Times Are Over; It's been very hard,||But it's getting easier now,||Hard times are over, over for a while,||The leaves are shining in the sun,||And smiling inside,||You and I watching each other on a street corner,||Cars and buses and planes and people go by,||But we don't care,||We want to know,||We want to know in each other's eyes,||That hard times are over, over for sometime,||Hard times are over,||Hard times are over,||Hard times are over, over for a while,||It's been very rough,||But it's getting easier now,||Hard times are over, over for a while,||The streams are twinkling in the sun,||And I'm smiling inside,||You and I walking together 'round the street corner,||Hard times are over,||Hard times are over,||Hard times are over, over for a while.||; 1
Give Peace A Chance; Ev'rybody's talking about||Bagism, Shagism, Dragism, Madism, Ragism, Tagism||This-ism, that-ism, is-m, is-m, is-m.||All we are saying is give peace a chance||All we are saying is give peace a chance||C'mon||Ev'rybody's talking about Ministers,||Sinisters, Banisters and canisters||Bishops and Fishops and Rabbis and Pop eyes,||And bye bye, bye byes.||All we are saying is give peace a chance||; 1
Cold Turkey; Temperature's rising||Fever is high||Can't see no future||Can't see no sky||My feet are so heavy||So is my head||I wish I was a baby||I wish I was dead||Cold turkey has got me on the run||My body is aching||Goose-pimple bone||Can't see no body||Leave me alone||My eyes are wide open||Can't get to sleep||One thing I'm sure of||I'm in at the deep freeze||Cold turkey has got me on the run||Cold turkey has got me on the run||Thirty-six hours||Rolling in pain||Praying to someone||Free me again||Oh I'll be a good boy||Please make me well||I promise you anything||Get me out of this hell||Cold turkey has got me on the run||Oh, oh, oh, oh||; 1
Instant Karma; Instant Karma's gonna get you||Gonna knock you right on the head||You better get yourself together||Pretty soon you're gonna be dead||What in the world you thinking of||Laughing in the face of love||What on earth you tryin' to do||It's up to you, yeah you||Instant Karma's gonna get you||Gonna look you right in the face||Better get yourself together darlin'||Join the human race||How in the world you gonna see||Laughin' at fools like me||Who in the hell d'you think you are||A super star||Well, right you are||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Ev'ryone come on||Instant Karma's gonna get you||Gonna knock you off your feet||Better recognize your brothers||Ev'ryone you meet||Why in the world are we here||Surely not to live in pain and fear||Why on earth are you there||When you're ev'rywhere||Come and get your share||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Come on and on and on on on||Yeah yeah, alright, uh huh, ah||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||On and on and on on and on||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Well we all shine on||Like the moon and the stars and the sun||Yeah we all shine on||Like the moon and the stars and the sun||; 1
Power To The People; Power to the people||Power to the people||Power to the people||Power to the people||Power to the people||Power to the people||Power to the people||Power to the people, right on||Say you want a revolution||We better get on right away||Well you get on your feet||And out on the street||Singing power to the people||Power to the people||Power to the people||Power to the people, right on||A million workers working for nothing||You better give 'em what they really own||We got to put you down||When we come into town||Singing power to the people||Power to the people||Power to the people||Power to the people, right on||I gotta ask you comrades and brothers||How do you treat you own woman back home||She got to be herself||So she can free herself||Singing power to the people||Power to the people||Power to the people||Power to the people, right on||Now, now, now, now||Oh well, power to the people||Power to the people||Power to the people||Power to the people, right on||Yeah, power to the people||Power to the people||Power to the people||Power to the people, right on||Power to the people||Power to the people||Power to the people||Power to the people, right on||; 1
Mother; Mother, You had Me I never had you||I wanted you but you didn't want me||So I got to tell you||Goodbye , Goodbye||Father, You left me but I never left you||I needed you but you didn't need me||So I just got to tell you||Goodbye , Goodbye||Children, Don't do what I have done||I couldn't walk so I tried to run||So I got to tell you||Goodbye , Goodbye||; 1
Woman Is The Nigger Of The World; Woman is the nigger of||the world||Yes she is...think about it||Woman is the nigger of||the world||Think about it...do||something about it||We make her paint her||face and dance||If she won't be slave ,we||say that she don't love us||If she's real, we say she's||trying to be a man||While putting her down we||pretend that she is above us||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Ah yeah...better screem||about it||We make her bear and raise||our children||And then we leave her flat for||being a fat old mother hen||We tell her home is the only||place she would be||Then we complain that she's||too unworldly to be our friend||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yeah (think about it)||We insult her everyday on TV||And wonder why she has no||guts or confidence||When she's young we kill her||will to be free||While telling her not to be so||smart we put her down for being so dumb||Woman is the nigger of||the world...yes she is||If you don't belive me take a||look to the one you're with||Woman is the slaves of||the slaves||Yes she is...if you belive me,||you better screem about it.||Repeat:||We make her paint her||face and dance||We make her paint her||face and dance We make her paint her||face and dance||; 1
Imagine; Imagine there's no heaven||It's easy if you try||No hell below us||Above us only sky||Imagine all the people||Living for today...||Imagine there's no countries||It isn't hard to do||Nothing to kill or die for||And no religion too||Imagine all the people||Living life in peace...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will be as one||Imagine no possessions||I wonder if you can||No need for greed or hunger||A brotherhood of man||Imagine all the people||Sharing all the world...||You may say I'm a dreamer||But I'm not the only one||I hope someday you'll join us||And the world will live as one||; 1
Whatever Gets You Through The Night; Whatever gets you through the night 'salright, 'salright||It's your money or life 'salright, 'salright||Don't need a sword to cut through flowers oh no, oh no||Whatever gets you through your life 'salright, 'salright||Do it wrong or do it right 'salright, 'salright||Don't need a watch to waste your time oh no, oh no||Hold me darlin' come on listen to me||I won't do you no harm||Trust me darlin' come on listen to me, come on listen to me||Come on listen, listen||Whatever gets you to the light 'salright, 'salright||Out the blue or out of sight 'salright, 'salright||Don't need a gun to blow your mind oh no, oh no||Hold me darlin' come on listen to me||I won't do you no harm||Trust me darlin' come on listen to me, come on listen to me||Come on listen, listen||; 1
Mind Games; We're playing those mind games together||Pushing the barriers planting seeds||Playing the mind guerrilla||Chanting the Mantra peace on earth||We all been playing those mind games forever||Some kinda druid dudes lifting the veil||Doing the mind guerrilla||Some call it magic the search for the grail||Love is the answer and you know that for sure||Love is a flower you got to let it grow||So keep on playing those mind games together||Faith in the future out of the now||You just can't beat on those mind guerrillas||Absolute elsewhere in the stones of your mind||Yeah we're playing those mind games together||Projecting our images in space and in time||Yes is the answer and you know that for sure||Yes is surrender you got to let it go||So keep on playing those mind games together||Doing the ritual dance in the sun||Millions of mind guerrillas||Putting their soul power to the karmic wheel||Keep on playing those mind games together||Raising the spirit of peace and love||(I want you to make love, not war||I know you've heard it before)||; 1
